Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z
CAL	CAL	CAL	CAL
mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)
2851521,545	10,990	-1,129	-3,683
2851526,428	11,000	-1,178	-3,703
2851531,311	10,980	-1,059	-3,802
2851536,194	10,812	-1,099	-3,802
2851541,077	10,881	-1,059	-3,812
2851545,959	10,832	-1,000	-3,891
2851550,842	10,782	-1,089	-3,802
2851555,725	10,881	-0,990	-3,911
2851560,608	11,010	-1,020	-3,851
2851565,491	10,960	-1,099	-3,812
2851570,374	10,970	-1,089	-3,891
2851575,256	10,812	-1,050	-3,812
2851580,139	10,911	-1,050	-3,792
2851585,022	10,832	-1,099	-3,881
2851589,905	10,950	-0,960	-3,792
2851594,788	10,762	-0,911	-3,762
2851599,670	10,921	-1,079	-3,752
2851604,553	10,931	-1,139	-3,842
2851609,436	10,911	-1,109	-3,683
2851614,319	10,762	-1,139	-3,960
2851619,202	10,842	-0,960	-3,772
2851624,084	11,030	-1,040	-3,931
2851628,967	10,911	-1,129	-3,802
2851633,850	10,832	-1,079	-3,792
2851638,733	10,861	-1,099	-3,832
2851643,616	10,891	-1,030	-3,752
2851648,499	10,911	-0,861	-3,822
2851653,381	10,762	-1,030	-3,851
2851658,264	10,842	-1,139	-3,733
2851663,147	10,980	-1,050	-3,921
2851668,030	10,733	-0,871	-3,772
2851672,913	10,941	-1,040	-3,762
2851677,795	10,941	-0,950	-3,822
2851682,678	10,851	-0,990	-3,901
2851687,561	10,891	-0,921	-3,881
2851692,444	10,861	-0,901	-3,663
2851697,327	10,881	-1,050	-3,931
2851702,209	10,881	-1,089	-3,762
2851707,092	10,881	-0,960	-3,950
2851711,975	10,842	-1,099	-3,950
2851716,858	10,901	-0,950	-3,832
2851721,741	10,832	-1,050	-3,743
2851726,624	10,881	-1,069	-3,891
2851731,506	10,842	-0,990	-3,812
2851736,389	10,950	-0,970	-3,921
2851741,272	10,822	-1,119	-3,812
2851746,155	10,782	-1,040	-3,752
2851751,038	10,931	-0,990	-3,990
2851755,920	10,931	-1,109	-3,881
2851760,803	10,911	-1,099	-3,812
2851765,686	10,812	-1,168	-3,782
2851770,569	11,059	-1,030	-3,842
2851775,452	10,832	-1,040	-3,703
2851780,334	10,881	-0,941	-3,693
2851785,217	10,871	-0,970	-3,960
2851790,100	10,861	-1,119	-3,762
2851794,983	10,842	-1,020	-3,851
2851799,866	10,861	-1,059	-3,941
2851804,749	10,931	-1,139	-3,871
2851809,631	10,851	-1,010	-3,812
2851814,514	10,832	-1,069	-3,881
2851819,397	10,921	-1,020	-3,693
2851824,280	10,861	-0,931	-3,822
2851829,163	10,802	-1,000	-3,733
2851834,045	10,851	-1,099	-3,762
2851838,928	10,970	-1,129	-3,743
2851843,811	10,960	-1,089	-3,772
2851848,694	10,851	-1,069	-3,713
2851853,577	10,921	-1,040	-3,762
2851858,459	10,842	-1,010	-3,911
2851863,342	10,861	-1,099	-3,802
2851868,225	10,911	-1,020	-3,782
2851873,108	10,911	-1,020	-3,782
2851877,991	10,980	-1,010	-3,762
2851882,874	10,693	-1,010	-3,891
2851887,756	10,871	-1,069	-3,842
2851892,639	10,752	-1,109	-3,772
2851897,522	10,842	-0,990	-3,842
2851902,405	10,990	-1,010	-3,911
2851907,288	10,861	-1,277	-3,871
2851912,170	10,881	-1,089	-3,871
2851917,053	10,921	-0,950	-3,792
2851921,936	10,861	-0,970	-3,861
2851926,819	10,832	-1,030	-3,782
2851931,702	10,990	-1,020	-3,713
2851936,584	10,842	-1,059	-3,762
2851941,467	10,891	-0,980	-3,901
2851946,350	10,822	-1,119	-3,663
2851951,233	10,950	-1,040	-3,911
2851956,116	10,842	-1,040	-3,772
2851960,999	10,921	-0,990	-3,921
2851965,881	10,762	-1,030	-3,673
2851970,764	10,871	-1,099	-3,762
2851975,647	10,891	-1,050	-3,822
2851980,530	10,941	-1,129	-3,733
2851985,413	10,980	-1,129	-3,822
2851990,295	10,703	-0,950	-3,921
2851995,178	10,832	-1,030	-3,752
2852000,061	11,000	-1,594	-3,851
2852004,944	10,772	-0,901	-3,693
2852009,827	11,000	-1,059	-3,861
2852014,709	10,901	-1,050	-3,822
2852019,592	11,178	-1,099	-4,178
2852024,475	11,089	-0,683	-3,802
2852029,358	10,772	-1,069	-3,693
2852034,241	10,980	-1,089	-3,881
2852039,124	10,762	-1,000	-3,911
2852044,006	10,693	-1,139	-3,792
2852048,889	10,891	-1,099	-3,663
2852053,772	10,950	-0,970	-4,307
2852058,655	10,505	-1,178	-3,436
2852063,538	10,832	-1,040	-3,851
2852068,420	10,851	-1,089	-3,772
2852073,303	11,020	-1,040	-3,713
2852078,186	10,921	-1,020	-3,861
2852083,069	10,733	-0,980	-3,792
2852087,952	10,772	-1,089	-3,842
2852092,834	11,020	-1,020	-3,733
2852097,717	10,881	-1,158	-3,881
2852102,600	10,911	-1,050	-3,802
2852107,483	10,990	-1,099	-3,881
2852112,366	10,990	-0,980	-3,871
2852117,249	10,891	-1,020	-3,921
2852122,131	10,861	-0,960	-3,881
2852127,014	10,970	-0,970	-3,851
2852131,897	10,911	-1,069	-3,931
2852136,780	10,891	-1,089	-3,792
2852141,663	10,772	-1,109	-3,634
2852146,545	10,970	-1,020	-3,792
2852151,428	10,891	-0,861	-3,911
2852156,311	10,891	-0,980	-3,822
2852161,194	10,960	-1,050	-3,762
2852166,077	10,960	-1,089	-3,901
2852170,959	10,941	-1,168	-3,822
2852175,842	10,901	-1,059	-3,802
2852180,725	10,941	-1,158	-3,752
2852185,608	10,891	-1,069	-3,733
2852190,491	10,842	-1,119	-3,683
2852195,374	10,802	-1,089	-3,802
2852200,256	10,891	-1,158	-3,871
2852205,139	10,960	-0,941	-3,861
2852210,022	11,000	-1,020	-4,020
2852214,905	10,802	-1,079	-3,832
2852219,788	10,970	-1,050	-3,792
2852224,670	10,861	-1,040	-3,762
2852229,553	11,030	-1,069	-3,851
2852234,436	10,941	-1,129	-3,762
2852239,319	10,802	-1,050	-3,861
2852244,202	10,871	-0,901	-3,901
2852249,084	10,832	-1,119	-3,822
2852253,967	10,752	-0,990	-3,851
2852258,850	10,723	-1,000	-3,792
2852263,733	10,990	-0,960	-3,792
2852268,616	10,782	-1,050	-3,752
2852273,499	10,802	-1,218	-3,832
2852278,381	10,881	-1,089	-3,921
2852283,264	10,802	-1,257	-3,802
2852288,147	10,871	-0,980	-3,743
2852293,030	10,931	-1,000	-3,931
2852297,913	10,931	-1,079	-3,881
2852302,795	10,861	-0,980	-3,980
2852307,678	10,851	-1,020	-3,881
2852312,561	10,881	-1,198	-3,752
2852317,444	10,871	-0,990	-3,802
2852322,327	10,941	-1,099	-3,762
2852327,209	10,743	-1,069	-3,723
2852332,092	10,861	-1,069	-3,921
2852336,975	10,782	-1,050	-3,733
2852341,858	10,812	-1,059	-3,842
2852346,741	10,941	-1,089	-3,762
2852351,624	10,921	-1,109	-3,683
2852356,506	10,871	-1,069	-3,762
2852361,389	10,891	-1,030	-3,772
2852366,272	10,950	-1,109	-3,871
2852371,155	10,861	-1,050	-3,861
2852376,038	10,752	-1,109	-3,723
2852380,920	10,950	-1,208	-3,802
2852385,803	10,871	-1,069	-3,743
2852390,686	11,079	-1,010	-3,782
2852395,569	10,842	-0,970	-3,752
2852400,452	10,871	-1,069	-3,970
2852405,334	10,762	-1,059	-3,792
2852410,217	10,871	-1,099	-3,772
2852415,100	10,891	-0,950	-3,762
2852419,983	11,020	-1,000	-3,851
2852424,866	10,901	-1,149	-3,782
2852429,749	11,010	-1,198	-3,901
2852434,631	10,871	-1,050	-3,792
2852439,514	10,960	-0,950	-3,792
2852444,397	10,891	-0,921	-3,762
2852449,280	11,030	-1,020	-3,614
2852454,163	10,842	-1,050	-3,822
2852459,045	10,970	-0,980	-3,832
2852463,928	10,901	-1,139	-3,921
2852468,811	10,782	-1,099	-3,752
2852473,694	10,871	-1,030	-3,832
2852478,577	10,851	-1,109	-3,743
2852483,459	10,891	-1,030	-3,960
2852488,342	10,822	-0,960	-3,683
2852493,225	10,921	-1,119	-3,950
2852498,108	10,861	-1,208	-3,891
2852502,991	10,683	-1,020	-3,842
2852507,874	11,020	-0,990	-3,990
2852512,756	10,931	-1,238	-3,832
2852517,639	10,782	-0,881	-3,812
2852522,522	10,871	-1,010	-3,990
2852527,405	10,851	-1,030	-3,842
2852532,288	10,921	-1,069	-3,812
2852537,170	10,851	-1,059	-3,752
2852542,053	10,693	-1,218	-3,891
2852546,936	10,980	-1,050	-3,832
2852551,819	10,832	-0,960	-3,891
2852556,702	10,881	-1,059	-3,802
2852561,584	10,990	-0,901	-3,812
2852566,467	10,762	-1,109	-3,762
2852571,350	10,772	-1,059	-3,851
2852576,233	10,802	-0,990	-3,772
2852581,116	10,931	-1,198	-3,911
2852585,999	10,881	-1,030	-4,000
2852590,881	10,990	-1,040	-3,802
2852595,764	10,822	-1,010	-3,950
2852600,647	10,842	-1,069	-3,792
2852605,530	10,762	-0,980	-3,802
2852610,413	10,950	-1,069	-3,891
2852615,295	10,941	-0,941	-3,851
2852620,178	10,861	-1,050	-3,901
2852625,061	11,277	-0,822	-4,050
2852629,944	10,911	-1,030	-3,723
2852634,827	10,842	-1,069	-3,842
2852639,709	11,050	-1,208	-4,327
2852644,592	10,960	-0,812	-3,881
2852649,475	10,891	-1,050	-3,485
2852654,358	10,822	-1,079	-3,713
2852659,241	10,881	-0,941	-3,782
2852664,124	10,911	-0,733	-3,545
2852669,006	10,861	-1,069	-3,752
2852673,889	10,901	-0,980	-3,871
2852678,772	11,356	-0,832	-3,980
2852683,655	10,921	-0,733	-3,802
2852688,538	10,980	-1,020	-3,673
2852693,420	10,891	-1,030	-3,901
2852698,303	10,911	-0,960	-3,822
2852703,186	10,931	-1,139	-3,703
2852708,069	11,020	-1,020	-3,901
2852712,952	10,713	-1,069	-3,812
2852717,834	10,822	-0,921	-3,861
2852722,717	10,842	-1,010	-3,901
2852727,600	10,802	-1,109	-3,703
2852732,483	10,851	-0,950	-3,851
2852737,366	10,752	-0,990	-3,881
2852742,249	10,832	-1,020	-3,673
2852747,131	10,812	-1,059	-3,762
2852752,014	10,941	-0,941	-3,663
2852756,897	10,832	-0,901	-3,881
2852761,780	10,861	-1,089	-3,802
2852766,663	10,950	-1,109	-3,851
2852771,545	10,762	-1,089	-3,822
2852776,428	10,832	-1,020	-3,851
2852781,311	11,079	-0,832	-3,802
2852786,194	10,921	-1,089	-3,693
2852791,077	10,861	-1,099	-3,782
2852795,959	10,931	-1,149	-3,812
2852800,842	11,000	-1,089	-3,891
2852805,725	10,851	-0,960	-3,743
2852810,608	11,010	-1,119	-3,802
2852815,491	10,842	-0,980	-3,792
2852820,374	10,950	-1,030	-3,861
2852825,256	10,911	-1,059	-4,030
2852830,139	10,861	-1,069	-3,762
2852835,022	10,822	-1,040	-3,822
2852839,905	10,931	-1,040	-3,812
2852844,788	10,960	-0,970	-3,743
2852849,670	10,822	-0,980	-3,931
2852854,553	10,812	-1,000	-3,802
2852859,436	10,812	-0,941	-3,891
2852864,319	10,871	-1,089	-3,832
2852869,202	10,842	-1,178	-3,743
2852874,084	10,822	-1,139	-3,842
2852878,967	10,851	-1,109	-3,871
2852883,850	11,010	-1,149	-3,861
2852888,733	10,960	-1,059	-3,733
2852893,616	10,891	-1,059	-3,802
2852898,499	10,901	-1,069	-3,842
2852903,381	10,743	-1,030	-3,802
2852908,264	10,871	-1,020	-3,743
2852913,147	10,802	-1,149	-3,802
2852918,030	10,921	-0,931	-3,822
2852922,913	10,931	-1,050	-3,772
2852927,795	10,931	-1,030	-3,743
2852932,678	10,842	-0,990	-3,950
2852937,561	10,832	-1,109	-3,673
2852942,444	10,861	-0,980	-3,881
2852947,327	10,911	-1,109	-3,851
2852952,209	10,832	-1,099	-3,772
2852957,092	10,901	-1,089	-3,792
2852961,975	10,921	-1,079	-3,772
2852966,858	10,891	-1,059	-3,832
2852971,741	10,891	-1,099	-3,713
2852976,624	10,842	-1,059	-3,792
2852981,506	10,931	-1,099	-3,901
2852986,389	10,792	-1,089	-3,772
2852991,272	10,861	-0,921	-3,931
2852996,155	10,861	-0,960	-3,703
2853001,038	10,792	-1,050	-3,634
2853005,920	10,980	-1,020	-3,812
2853010,803	10,703	-1,020	-3,792
2853015,686	10,921	-1,059	-3,743
2853020,569	10,871	-1,109	-3,802
2853025,452	10,901	-1,030	-3,851
2853030,334	10,851	-1,010	-3,782
2853035,217	11,000	-1,020	-3,812
2853040,100	10,743	-1,178	-3,673
2853044,983	10,832	-1,079	-3,693
2853049,866	10,980	-1,050	-3,673
2853054,749	10,851	-1,010	-3,941
2853059,631	10,911	-1,040	-3,970
2853064,514	10,891	-0,950	-3,822
2853069,397	10,842	-0,980	-3,772
2853074,280	10,851	-0,941	-3,733
2853079,163	10,792	-1,109	-3,842
2853084,045	10,901	-1,030	-4,000
2853088,928	10,832	-1,020	-3,861
2853093,811	10,822	-1,000	-3,822
2853098,694	10,901	-1,050	-3,822
2853103,577	10,911	-0,871	-3,921
2853108,459	10,871	-0,743	-3,772
2853113,342	10,812	-0,990	-3,941
2853118,225	10,752	-1,119	-3,960
2853123,108	10,911	-0,881	-3,871
2853127,991	10,822	-0,960	-3,822
2853132,874	10,822	-1,119	-3,901
2853137,756	10,822	-1,069	-3,653
2853142,639	10,861	-1,109	-3,782
2853147,522	10,842	-0,871	-3,693
2853152,405	10,941	-1,050	-3,960
2853157,288	10,871	-0,990	-3,832
2853162,170	10,812	-1,198	-3,871
2853167,053	10,842	-1,069	-3,871
2853171,936	10,832	-1,000	-3,911
2853176,819	10,911	-1,168	-3,881
2853181,702	10,980	-1,119	-3,842
2853186,584	10,733	-1,149	-3,713
2853191,467	10,871	-1,208	-3,713
2853196,350	11,010	-1,010	-3,901
2853201,233	10,851	-1,178	-3,871
2853206,116	10,832	-0,970	-3,772
2853210,999	10,970	-1,109	-3,842
2853215,881	10,802	-1,000	-3,772
2853220,764	10,861	-1,119	-3,950
2853225,647	10,921	-0,970	-3,822
2853230,530	10,812	-1,050	-3,772
2853235,413	10,842	-1,119	-3,693
2853240,295	10,792	-1,040	-3,921
2853245,178	10,842	-1,069	-3,941
2853250,061	11,218	-1,149	-3,950
2853254,944	10,970	-0,960	-3,822
2853259,827	10,921	-1,020	-3,881
2853264,709	10,950	-1,010	-3,772
2853269,592	11,020	-1,059	-3,941
2853274,475	10,723	-0,881	-3,861
2853279,358	11,307	-1,317	-4,158
2853284,241	11,099	-0,921	-3,990
2853289,124	10,832	-1,188	-3,683
2853294,006	10,891	-1,099	-3,752
2853298,889	11,040	-0,871	-3,782
2853303,772	10,950	-1,119	-3,881
2853308,655	10,822	-1,040	-3,851
2853313,538	10,752	-1,040	-3,752
2853318,420	10,644	-0,822	-4,000
2853323,303	10,812	-1,099	-3,752
2853328,186	10,822	-1,109	-3,772
2853333,069	10,782	-1,079	-3,752
2853337,952	10,891	-0,871	-3,653
2853342,834	10,891	-1,238	-3,832
2853347,717	10,891	-1,188	-3,861
2853352,600	10,762	-1,089	-3,921
2853357,483	10,832	-0,911	-3,970
2853362,366	10,792	-1,099	-3,792
2853367,249	10,861	-1,040	-3,871
2853372,131	10,782	-0,911	-3,950
2853377,014	10,822	-1,000	-3,752
2853381,897	10,782	-0,970	-3,634
2853386,780	10,832	-1,178	-3,752
2853391,663	10,931	-0,911	-3,931
2853396,545	10,723	-1,099	-3,733
2853401,428	10,881	-1,020	-3,970
2853406,311	10,901	-1,178	-3,703
2853411,194	10,772	-0,911	-3,822
2853416,077	10,842	-1,040	-3,782
2853420,959	10,802	-1,089	-3,792
2853425,842	10,950	-1,010	-3,792
2853430,725	10,921	-0,970	-3,772
2853435,608	10,911	-1,168	-3,802
2853440,491	10,772	-1,040	-3,752
2853445,374	10,931	-0,970	-3,762
2853450,256	11,020	-1,178	-3,762
2853455,139	10,812	-1,178	-3,970
2853460,022	10,802	-1,000	-3,950
2853464,905	10,832	-1,149	-3,881
2853469,788	10,792	-1,030	-3,792
2853474,670	10,871	-1,119	-3,693
2853479,553	10,931	-1,188	-3,812
2853484,436	10,851	-1,050	-3,851
2853489,319	10,851	-1,010	-3,792
2853494,202	10,723	-1,000	-3,861
2853499,084	10,861	-1,050	-3,901
2853503,967	10,822	-1,178	-3,891
2853508,850	10,812	-1,030	-3,842
2853513,733	10,911	-1,050	-3,792
2853518,616	10,842	-1,158	-3,851
2853523,499	10,762	-1,040	-3,861
2853528,381	10,851	-1,010	-3,782
2853533,264	10,832	-1,010	-3,663
2853538,147	10,921	-1,040	-3,683
2853543,030	10,842	-1,059	-3,881
2853547,913	10,861	-1,069	-3,812
2853552,795	10,812	-0,931	-3,733
2853557,678	10,871	-1,139	-3,851
2853562,561	10,891	-1,079	-3,713
2853567,444	10,931	-1,149	-3,851
2853572,327	10,861	-0,960	-3,832
2853577,209	10,990	-0,980	-3,812
2853582,092	10,792	-1,059	-3,653
2853586,975	10,931	-0,990	-3,911
2853591,858	10,792	-1,000	-3,871
2853596,741	10,911	-1,059	-3,802
2853601,624	10,881	-1,030	-3,782
2853606,506	10,881	-1,020	-3,782
2853611,389	10,802	-1,149	-3,861
2853616,272	10,782	-1,129	-3,931
2853621,155	10,911	-1,069	-3,693
2853626,038	10,941	-1,000	-3,743
2853630,920	10,792	-0,960	-3,970
2853635,803	10,861	-1,129	-3,743
2853640,686	10,812	-1,089	-3,822
2853645,569	10,911	-1,129	-3,832
2853650,452	10,822	-1,188	-3,861
2853655,334	10,842	-0,990	-3,861
2853660,217	10,931	-1,030	-3,931
2853665,100	10,812	-1,119	-3,921
2853669,983	10,802	-1,040	-3,772
2853674,866	10,931	-0,990	-3,901
2853679,749	10,822	-1,010	-3,881
2853684,631	10,822	-0,861	-3,861
2853689,514	10,832	-1,119	-3,842
2853694,397	10,792	-1,099	-3,703
2853699,280	10,960	-1,139	-3,832
2853704,163	10,851	-1,079	-3,703
2853709,045	10,931	-1,079	-3,832
2853713,928	10,792	-1,069	-3,911
2853718,811	10,950	-1,099	-3,881
2853723,694	10,931	-1,109	-3,812
2853728,577	10,812	-1,079	-3,901
2853733,459	10,851	-1,079	-3,842
2853738,342	10,881	-1,168	-3,703
2853743,225	10,891	-1,129	-3,950
2853748,108	10,752	-1,198	-3,861
2853752,991	10,871	-1,050	-3,772
2853757,874	10,980	-1,079	-4,030
2853762,756	10,891	-1,040	-3,861
2853767,639	10,941	-1,040	-3,683
2853772,522	10,871	-1,109	-3,713
2853777,405	10,733	-1,129	-3,713
2853782,288	10,822	-1,119	-3,703
2853787,170	10,752	-1,109	-3,861
2853792,053	10,881	-0,980	-3,921
2853796,936	10,792	-0,960	-3,792
2853801,819	10,911	-0,990	-3,752
2853806,702	11,030	-1,119	-3,653
2853811,584	11,030	-1,089	-3,941
2853816,467	10,871	-0,931	-3,733
2853821,350	10,842	-1,040	-3,911
2853826,233	10,931	-1,010	-3,743
2853831,116	10,842	-1,000	-3,851
2853835,999	10,980	-1,149	-3,871
2853840,881	10,802	-1,089	-3,851
2853845,764	10,832	-1,149	-3,713
2853850,647	10,881	-1,069	-3,851
2853855,530	10,980	-1,129	-3,871
2853860,413	10,851	-1,069	-3,752
2853865,295	10,802	-1,188	-3,772
2853870,178	10,871	-1,050	-3,842
2853875,061	10,713	-0,792	-4,000
2853879,944	10,683	-1,050	-3,772
2853884,827	10,871	-1,040	-3,842
2853889,709	10,832	-1,109	-3,822
2853894,592	10,901	-1,059	-3,752
2853899,475	10,931	-1,208	-3,871
2853904,358	10,762	-1,059	-3,733
2853909,241	10,901	-0,911	-3,861
2853914,124	10,842	-1,168	-3,772
2853919,006	10,861	-1,020	-3,802
2853923,889	10,931	-1,010	-3,812
2853928,772	11,337	-0,743	-4,000
2853933,655	10,564	-1,119	-3,505
2853938,538	10,842	-1,119	-3,871
2853943,420	10,851	-1,069	-3,743
2853948,303	10,911	-1,188	-3,851
2853953,186	10,733	-0,970	-3,861
2853958,069	10,881	-1,109	-3,812
2853962,952	10,822	-1,059	-3,802
2853967,834	10,861	-0,970	-3,743
2853972,717	11,079	-1,089	-3,990
2853977,600	10,822	-1,089	-3,832
2853982,483	10,871	-1,000	-3,644
2853987,366	10,901	-1,069	-3,921
2853992,249	10,871	-1,040	-3,842
2853997,131	10,634	-1,109	-3,812
2854002,014	10,931	-1,119	-3,733
2854006,897	10,891	-0,891	-3,891
2854011,780	10,871	-0,891	-3,871
2854016,663	10,950	-0,950	-3,901
2854021,545	10,911	-1,050	-3,782
2854026,428	10,911	-1,149	-3,822
2854031,311	10,950	-0,881	-3,901
2854036,194	10,733	-1,010	-3,832
2854041,077	10,842	-0,990	-3,743
2854045,959	10,792	-1,050	-3,881
2854050,842	10,832	-0,990	-3,802
2854055,725	10,881	-1,079	-3,644
2854060,608	10,832	-1,158	-3,921
2854065,491	10,772	-0,990	-3,723
2854070,374	10,802	-1,050	-3,683
2854075,256	10,861	-1,020	-3,921
2854080,139	10,911	-0,960	-3,921
2854085,022	10,772	-1,000	-3,762
2854089,905	10,832	-1,109	-3,792
2854094,788	10,871	-0,911	-3,911
2854099,670	10,941	-1,069	-3,871
2854104,553	10,861	-1,109	-3,901
2854109,436	10,842	-1,079	-3,644
2854114,319	10,901	-1,089	-3,733
2854119,202	10,861	-1,050	-3,792
2854124,084	10,832	-1,149	-3,703
2854128,967	10,891	-1,079	-3,812
2854133,850	10,733	-1,089	-3,782
2854138,733	10,901	-1,109	-3,842
2854143,616	11,040	-1,119	-3,812
2854148,499	10,743	-1,119	-3,663
2854153,381	10,990	-1,069	-3,634
2854158,264	10,772	-0,970	-3,851
2854163,147	10,762	-1,069	-3,851
2854168,030	10,822	-1,089	-3,861
2854172,913	10,950	-0,960	-3,812
2854177,795	10,772	-1,050	-3,752
2854182,678	10,743	-1,079	-3,812
2854187,561	10,891	-1,000	-3,861
2854192,444	10,941	-0,990	-3,743
2854197,327	10,842	-1,030	-3,871
2854202,209	10,723	-1,188	-3,782
2854207,092	10,950	-1,099	-3,812
2854211,975	10,832	-1,079	-3,762
2854216,858	10,861	-1,099	-3,911
2854221,741	10,713	-0,990	-3,851
2854226,624	10,911	-1,139	-3,812
2854231,506	10,941	-1,139	-3,743
2854236,389	10,901	-0,990	-3,941
2854241,272	10,881	-1,109	-3,931
2854246,155	10,604	-0,980	-3,851
2854251,038	10,822	-1,069	-3,822
2854255,920	10,861	-1,089	-3,713
2854260,803	10,931	-1,010	-3,762
2854265,686	10,861	-1,099	-3,802
2854270,569	10,871	-1,030	-3,842
2854275,452	10,901	-1,010	-3,931
2854280,334	10,921	-1,040	-3,634
2854285,217	10,822	-1,069	-3,743
2854290,100	10,931	-1,188	-3,792
2854294,983	11,030	-1,079	-3,762
2854299,866	10,911	-1,030	-3,782
2854304,749	10,891	-0,980	-3,921
2854309,631	10,762	-0,931	-3,881
2854314,514	10,604	-0,851	-3,851
2854319,397	10,752	-0,950	-3,832
2854324,280	10,891	-1,079	-3,792
2854329,163	10,941	-1,129	-3,851
2854334,045	10,752	-1,198	-3,861
2854338,928	10,921	-0,891	-3,842
2854343,811	11,000	-1,050	-3,842
2854348,694	10,931	-0,911	-3,931
2854353,577	10,891	-1,089	-3,802
2854358,459	10,822	-0,970	-3,871
2854363,342	10,822	-1,020	-4,079
2854368,225	10,871	-1,059	-3,861
2854373,108	10,802	-0,980	-3,733
2854377,991	10,881	-1,040	-3,851
2854382,874	10,842	-1,040	-3,792
2854387,756	10,911	-1,069	-3,941
2854392,639	10,762	-1,099	-3,723
2854397,522	11,000	-1,069	-3,842
2854402,405	10,921	-0,911	-3,881
2854407,288	10,792	-0,970	-3,970
2854412,170	10,861	-0,990	-3,881
2854417,053	10,941	-1,158	-3,743
2854421,936	10,980	-1,109	-3,772
2854426,819	10,822	-1,158	-3,842
2854431,702	10,802	-1,178	-3,931
2854436,584	10,812	-1,010	-3,802
2854441,467	10,861	-1,069	-3,990
2854446,350	10,812	-0,931	-3,832
2854451,233	10,832	-1,030	-3,851
2854456,116	10,871	-0,970	-3,792
2854460,999	10,960	-1,030	-3,901
2854465,881	10,871	-0,980	-3,703
2854470,764	10,842	-1,188	-3,802
2854475,647	11,059	-0,960	-3,842
2854480,530	10,941	-1,040	-3,871
2854485,413	11,109	-1,040	-3,772
2854490,295	10,901	-1,099	-3,960
2854495,178	10,713	-1,059	-3,960
2854500,061	11,158	-1,119	-3,644
2854504,944	10,911	-0,861	-3,911
2854509,827	10,782	-1,069	-3,832
2854514,709	10,693	-0,941	-3,832
2854519,592	10,683	-0,980	-3,792
2854524,475	10,941	-0,901	-4,178
2854529,358	10,950	-1,079	-3,970
2854534,241	10,941	-0,980	-3,772
2854539,124	10,584	-0,782	-3,990
2854544,006	10,723	-1,109	-3,891
2854548,889	10,851	-1,109	-3,683
2854553,772	10,545	-0,832	-3,465
2854558,655	10,950	-1,040	-3,891
2854563,538	10,921	-1,010	-3,842
2854568,420	10,881	-1,059	-3,683
2854573,303	10,960	-1,000	-3,871
2854578,186	10,792	-1,020	-3,911
2854583,069	10,762	-1,020	-3,842
2854587,952	10,861	-1,109	-3,881
2854592,834	10,851	-1,059	-3,851
2854597,717	10,881	-0,990	-3,782
2854602,600	10,851	-1,228	-3,644
2854607,483	10,931	-1,050	-3,842
2854612,366	10,832	-0,970	-3,911
2854617,249	10,782	-1,089	-3,901
2854622,131	10,851	-1,139	-3,842
2854627,014	10,752	-1,109	-3,802
2854631,897	10,861	-1,089	-3,703
2854636,780	10,881	-1,089	-3,782
2854641,663	10,861	-1,149	-3,762
2854646,545	10,822	-1,119	-3,772
2854651,428	10,861	-1,059	-3,802
2854656,311	10,812	-1,099	-3,881
2854661,194	10,772	-1,040	-3,743
2854666,077	10,812	-1,000	-3,842
2854670,959	10,743	-1,129	-3,861
2854675,842	10,822	-1,089	-3,842
2854680,725	10,861	-0,950	-3,871
2854685,608	10,723	-1,030	-3,683
2854690,491	10,812	-1,000	-3,673
2854695,374	10,832	-1,158	-3,861
2854700,256	10,812	-0,921	-3,901
2854705,139	10,960	-0,980	-3,802
2854710,022	10,871	-1,030	-3,693
2854714,905	10,752	-1,040	-3,842
2854719,788	10,911	-0,891	-3,772
2854724,670	10,881	-0,921	-3,851
2854729,553	10,743	-1,040	-3,881
2854734,436	10,851	-0,970	-3,723
2854739,319	10,822	-1,010	-3,812
2854744,202	10,881	-1,000	-3,861
2854749,084	10,802	-1,010	-3,822
2854753,967	10,871	-0,931	-3,891
2854758,850	10,723	-1,129	-3,812
2854763,733	10,861	-1,050	-3,861
2854768,616	10,871	-1,119	-3,861
2854773,499	10,901	-0,980	-3,752
2854778,381	10,990	-1,030	-3,832
2854783,264	10,832	-0,960	-3,812
2854788,147	10,851	-1,119	-3,832
2854793,030	10,881	-1,050	-3,921
2854797,913	10,921	-1,010	-3,832
2854802,795	10,822	-0,931	-3,703
2854807,678	10,931	-1,050	-3,832
2854812,561	10,733	-1,178	-3,851
2854817,444	10,792	-1,069	-3,881
2854822,327	10,931	-0,921	-3,881
2854827,209	10,970	-1,089	-3,772
2854832,092	10,941	-0,970	-3,792
2854836,975	10,762	-0,950	-3,891
2854841,858	10,891	-1,040	-3,752
2854846,741	10,911	-0,911	-3,931
2854851,624	10,851	-0,990	-3,822
2854856,506	10,851	-0,950	-3,703
2854861,389	10,861	-1,050	-3,762
2854866,272	10,950	-1,168	-3,911
2854871,155	10,851	-0,921	-3,663
2854876,038	10,960	-0,941	-3,842
