Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW	CAL	CAL	CAL	CAL
No unit	No unit	No unit	No unit	mSecs	deg/sec*	deg/sec*	deg/sec*
23073	1857	1830	1859	2704,13208007813	4,76190476190476	-5,12820512820513	-5,86080586080586
23233	1856	1829	1859	2709,01489257813	5,12820512820513	-4,76190476190476	-5,86080586080586
23393	1857	1828	1858	2713,89770507813	5,49450549450549	-5,12820512820513	-5,49450549450549
23553	1857	1830	1859	2718,78051757813	4,76190476190476	-5,12820512820513	-5,86080586080586
23713	1857	1831	1859	2723,66333007813	4,3956043956044	-5,12820512820513	-5,86080586080586
23873	1856	1828	1858	2728,54614257813	5,49450549450549	-4,76190476190476	-5,49450549450549
24033	1856	1829	1858	2733,42895507813	5,12820512820513	-4,76190476190476	-5,49450549450549
24193	1856	1828	1858	2738,31176757813	5,49450549450549	-4,76190476190476	-5,49450549450549
24353	1858	1830	1860	2743,19458007813	4,76190476190476	-5,49450549450549	-6,22710622710623
24513	1857	1830	1860	2748,07739257813	4,76190476190476	-5,12820512820513	-6,22710622710623
24673	1856	1828	1858	2752,96020507813	5,49450549450549	-4,76190476190476	-5,49450549450549
24833	1857	1829	1859	2757,84301757813	5,12820512820513	-5,12820512820513	-5,86080586080586
24993	1856	1829	1859	2762,72583007813	5,12820512820513	-4,76190476190476	-5,86080586080586
25153	1857	1827	1859	2767,60864257813	5,86080586080586	-5,12820512820513	-5,86080586080586
25313	1857	1830	1859	2772,49145507813	4,76190476190476	-5,12820512820513	-5,86080586080586
25473	1856	1829	1859	2777,37426757813	5,12820512820513	-4,76190476190476	-5,86080586080586
25633	1856	1829	1857	2782,25708007813	5,12820512820513	-4,76190476190476	-5,12820512820513
25793	1856	1828	1858	2787,13989257813	5,49450549450549	-4,76190476190476	-5,49450549450549
25953	1856	1829	1858	2792,02270507813	5,12820512820513	-4,76190476190476	-5,49450549450549
26113	1856	1828	1858	2796,90551757813	5,49450549450549	-4,76190476190476	-5,49450549450549
26273	1856	1828	1858	2801,78833007813	5,49450549450549	-4,76190476190476	-5,49450549450549
26433	1856	1828	1858	2806,67114257813	5,49450549450549	-4,76190476190476	-5,49450549450549
26593	1856	1830	1859	2811,55395507813	4,76190476190476	-4,76190476190476	-5,86080586080586
26753	1857	1830	1860	2816,43676757813	4,76190476190476	-5,12820512820513	-6,22710622710623
26913	1858	1830	1860	2821,31958007813	4,76190476190476	-5,49450549450549	-6,22710622710623
27073	1857	1830	1860	2826,20239257813	4,76190476190476	-5,12820512820513	-6,22710622710623
27233	1856	1830	1860	2831,08520507813	4,76190476190476	-4,76190476190476	-6,22710622710623
27393	1855	1827	1857	2835,96801757813	5,86080586080586	-4,3956043956044	-5,12820512820513
27553	1856	1828	1858	2840,85083007813	5,49450549450549	-4,76190476190476	-5,49450549450549
27713	1856	1828	1857	2845,73364257813	5,49450549450549	-4,76190476190476	-5,12820512820513
27873	1857	1831	1860	2850,61645507813	4,3956043956044	-5,12820512820513	-6,22710622710623
28033	1857	1830	1860	2855,49926757813	4,76190476190476	-5,12820512820513	-6,22710622710623
28193	1857	1828	1859	2860,38208007813	5,49450549450549	-5,12820512820513	-5,86080586080586
28353	1856	1828	1858	2865,26489257813	5,49450549450549	-4,76190476190476	-5,49450549450549
28513	1856	1829	1858	2870,14770507813	5,12820512820513	-4,76190476190476	-5,49450549450549
28673	1857	1830	1860	2875,03051757813	4,76190476190476	-5,12820512820513	-6,22710622710623
28833	1856	1829	1859	2879,91333007813	5,12820512820513	-4,76190476190476	-5,86080586080586
28993	1857	1829	1859	2884,79614257813	5,12820512820513	-5,12820512820513	-5,86080586080586
29153	1857	1827	1859	2889,67895507813	5,86080586080586	-5,12820512820513	-5,86080586080586
29313	1856	1828	1859	2894,56176757813	5,49450549450549	-4,76190476190476	-5,86080586080586
29473	1856	1828	1858	2899,44458007813	5,49450549450549	-4,76190476190476	-5,49450549450549
29633	1856	1828	1857	2904,32739257813	5,49450549450549	-4,76190476190476	-5,12820512820513
29793	1856	1829	1858	2909,21020507813	5,12820512820513	-4,76190476190476	-5,49450549450549
29953	1857	1828	1858	2914,09301757813	5,49450549450549	-5,12820512820513	-5,49450549450549
30113	1855	1828	1858	2918,97583007813	5,49450549450549	-4,3956043956044	-5,49450549450549
30273	1857	1830	1859	2923,85864257813	4,76190476190476	-5,12820512820513	-5,86080586080586
30433	1857	1831	1860	2928,74145507813	4,3956043956044	-5,12820512820513	-6,22710622710623
30593	1856	1829	1859	2933,62426757813	5,12820512820513	-4,76190476190476	-5,86080586080586
30753	1855	1828	1858	2938,50708007813	5,49450549450549	-4,3956043956044	-5,49450549450549
30913	1855	1828	1858	2943,38989257813	5,49450549450549	-4,3956043956044	-5,49450549450549
31073	1855	1826	1857	2948,27270507813	6,22710622710623	-4,3956043956044	-5,12820512820513
31233	1856	1828	1857	2953,15551757813	5,49450549450549	-4,76190476190476	-5,12820512820513
31393	1858	1829	1859	2958,03833007813	5,12820512820513	-5,49450549450549	-5,86080586080586
31553	1856	1829	1858	2962,92114257813	5,12820512820513	-4,76190476190476	-5,49450549450549
31713	1857	1830	1858	2967,80395507813	4,76190476190476	-5,12820512820513	-5,49450549450549
31873	1856	1829	1858	2972,68676757813	5,12820512820513	-4,76190476190476	-5,49450549450549
32033	1858	1831	1860	2977,56958007813	4,3956043956044	-5,49450549450549	-6,22710622710623
32193	1858	1830	1860	2982,45239257813	4,76190476190476	-5,49450549450549	-6,22710622710623
32353	1856	1831	1860	2987,33520507813	4,3956043956044	-4,76190476190476	-6,22710622710623
32513	1856	1828	1858	2992,21801757813	5,49450549450549	-4,76190476190476	-5,49450549450549
32673	1858	1831	1861	2997,10083007813	4,3956043956044	-5,49450549450549	-6,59340659340659
32833	1858	1831	1860	3001,98364257813	4,3956043956044	-5,49450549450549	-6,22710622710623
32993	1858	1831	1860	3006,86645507813	4,3956043956044	-5,49450549450549	-6,22710622710623
33153	1857	1829	1860	3011,74926757813	5,12820512820513	-5,12820512820513	-6,22710622710623
33313	1856	1829	1858	3016,63208007813	5,12820512820513	-4,76190476190476	-5,49450549450549
33473	1856	1828	1858	3021,51489257813	5,49450549450549	-4,76190476190476	-5,49450549450549
33633	1856	1829	1858	3026,39770507813	5,12820512820513	-4,76190476190476	-5,49450549450549
33793	1857	1831	1860	3031,28051757813	4,3956043956044	-5,12820512820513	-6,22710622710623
33953	1857	1829	1860	3036,16333007813	5,12820512820513	-5,12820512820513	-6,22710622710623
34113	1856	1829	1859	3041,04614257813	5,12820512820513	-4,76190476190476	-5,86080586080586
34273	1856	1828	1858	3045,92895507813	5,49450549450549	-4,76190476190476	-5,49450549450549
34433	1858	1831	1860	3050,81176757813	4,3956043956044	-5,49450549450549	-6,22710622710623
34593	1859	1831	1861	3055,69458007813	4,3956043956044	-5,86080586080586	-6,59340659340659
34753	1856	1828	1858	3060,57739257813	5,49450549450549	-4,76190476190476	-5,49450549450549
34913	1856	1828	1858	3065,46020507813	5,49450549450549	-4,76190476190476	-5,49450549450549
35073	1857	1830	1859	3070,34301757813	4,76190476190476	-5,12820512820513	-5,86080586080586
35233	1858	1830	1859	3075,22583007813	4,76190476190476	-5,49450549450549	-5,86080586080586
35393	1857	1830	1859	3080,10864257813	4,76190476190476	-5,12820512820513	-5,86080586080586
35553	1857	1830	1859	3084,99145507813	4,76190476190476	-5,12820512820513	-5,86080586080586
35713	1857	1829	1859	3089,87426757813	5,12820512820513	-5,12820512820513	-5,86080586080586
35873	1856	1829	1858	3094,75708007813	5,12820512820513	-4,76190476190476	-5,49450549450549
