Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X*	Accelerometer Y*	Accelerometer Z*
uncalibrated	uncalibrated	uncalibrated	uncalibrated
no units	no units	no units	no units
93833858	2868	2159	1665
93834018	2871	2143	1677
93834178	2879	2145	1661
93834338	2867	2140	1647
93834498	2861	2158	1651
93834658	2871	2156	1662
93834818	2872	2157	1650
93834978	2855	2145	1666
93835138	2852	2151	1663
93835298	2876	2148	1674
93835458	2861	2143	1660
93835618	2868	2141	1652
93835778	2870	2161	1667
93835938	2855	2143	1667
93836098	2849	2146	1663
93836258	2860	2145	1661
93836418	2876	2150	1645
93836578	2872	2148	1672
93836738	2849	2148	1667
93836898	2855	2161	1669
93837058	2866	2136	1649
93837218	2867	2153	1657
93837378	2866	2155	1663
93837538	2872	2140	1653
93837698	2859	2160	1653
93837858	2856	2153	1647
93838018	2860	2158	1660
93838178	2865	2148	1672
93838338	2875	2154	1663
93838498	2862	2151	1660
93838658	2870	2149	1653
93838818	2868	2150	1655
93838978	2864	2158	1670
93839138	2871	2159	1660
93839298	2862	2153	1654
93839458	2884	2155	1647
93839618	2869	2148	1666
93839778	2858	2151	1661
93839938	2868	2141	1655
93840098	2867	2158	1664
93840258	2874	2142	1660
93840418	2866	2156	1668
93840578	2868	2152	1669
93840738	2864	2150	1666
93840898	2862	2144	1668
93841058	2862	2142	1650
93841218	2863	2125	1679
93841378	2867	2149	1634
93841538	2866	2136	1658
93841698	2863	2149	1665
93841858	2872	2154	1658
93842018	2884	2150	1668
93842178	2874	2137	1650
93842338	2881	2159	1662
93842498	2874	2160	1656
93842658	2867	2151	1653
93842818	2859	2162	1661
93842978	2870	2143	1657
93843138	2869	2149	1660
93843298	2860	2141	1662
93843458	2832	2171	1633
93843618	2854	2152	1641
93843778	2857	2149	1655
93843938	2858	2147	1659
93844098	2893	2119	1654
93844258	2853	2142	1661
93844418	2870	2161	1656
93844578	2846	2140	1676
93844738	2859	2148	1671
93844898	2857	2155	1658
93845058	2831	2162	1625
93845218	2871	2149	1652
93845378	2871	2157	1650
93845538	2855	2150	1658
93845698	2860	2154	1651
93845858	2867	2157	1666
93846018	2862	2159	1645
93846178	2878	2139	1670
93846338	2871	2145	1655
93846498	2875	2151	1666
93846658	2854	2141	1675
93846818	2859	2144	1655
93846978	2868	2151	1660
93847138	2864	2140	1655
93847298	2866	2136	1659
93847458	2872	2151	1653
93847618	2875	2152	1656
93847778	2865	2146	1673
93847938	2851	2145	1672
93848098	2862	2149	1660
93848258	2861	2146	1677
93848418	2873	2142	1660
93848578	2866	2158	1655
93848738	2868	2147	1665
93848898	2848	2147	1658
93849058	2870	2152	1662
93849218	2854	2146	1669
93849378	2861	2155	1653
93849538	2862	2149	1669
93849698	2871	2155	1644
93849858	2856	2150	1654
93850018	2860	2146	1656
93850178	2864	2156	1658
93850338	2870	2149	1665
93850498	2877	2155	1649
93850658	2869	2161	1659
93850818	2862	2150	1668
93850978	2863	2151	1645
93851138	2867	2154	1659
93851298	2867	2143	1652
93851458	2864	2155	1662
93851618	2884	2148	1661
93851778	2874	2139	1659
93851938	2866	2135	1665
93852098	2871	2161	1669
93852258	2863	2163	1674
93852418	2866	2141	1649
93852578	2878	2145	1650
93852738	2871	2157	1660
93852898	2874	2153	1660
93853058	2871	2148	1665
93853218	2861	2153	1662
93853378	2857	2143	1667
93853538	2855	2151	1647
93853698	2867	2160	1664
93853858	2867	2146	1645
93854018	2863	2153	1652
93854178	2868	2134	1652
93854338	2882	2153	1646
93854498	2869	2134	1656
93854658	2871	2149	1664
93854818	2859	2134	1659
93854978	2873	2160	1665
93855138	2863	2148	1659
93855298	2860	2144	1661
93855458	2863	2141	1654
93855618	2871	2139	1655
93855778	2865	2154	1661
93855938	2866	2147	1652
93856098	2867	2160	1659
93856258	2872	2147	1660
93856418	2851	2141	1655
93856578	2862	2161	1653
93856738	2866	2140	1655
93856898	2847	2135	1652
93857058	2874	2152	1653
93857218	2860	2144	1653
93857378	2870	2145	1659
93857538	2878	2157	1665
93857698	2864	2155	1662
93857858	2861	2150	1660
93858018	2857	2155	1659
93858178	2879	2151	1654
93858338	2861	2148	1661
93858498	2865	2137	1652
93858658	2880	2151	1664
93858818	2860	2142	1664
93858978	2865	2152	1659
93859138	2869	2154	1650
93859298	2875	2151	1662
93859458	2871	2156	1663
93859618	2861	2152	1660
93859778	2872	2152	1653
93859938	2854	2146	1660
93860098	2859	2151	1668
93860258	2859	2153	1651
93860418	2867	2155	1653
93860578	2872	2150	1673
93860738	2862	2169	1654
93860898	2868	2155	1664
93861058	2850	2152	1651
93861218	2863	2147	1662
93861378	2872	2148	1651
93861538	2854	2154	1665
93861698	2867	2150	1650
93861858	2871	2156	1658
93862018	2857	2147	1654
93862178	2869	2157	1668
93862338	2855	2154	1664
93862498	2866	2157	1667
93862658	2866	2169	1660
93862818	2861	2131	1662
93862978	2870	2151	1663
93863138	2864	2158	1664
93863298	2867	2138	1653
93863458	2867	2148	1662
93863618	2866	2138	1667
93863778	2853	2165	1654
93863938	2875	2179	1657
93864098	2832	2101	1680
93864258	2877	2148	1646
93864418	2857	2146	1662
93864578	2896	2137	1649
93864738	2856	2143	1645
93864898	2852	2145	1668
93865058	2911	2171	1681
93865218	2871	2155	1664
93865378	2852	2148	1660
93865538	2847	2150	1643
93865698	2886	2151	1652
93865858	2869	2148	1663
93866018	2880	2150	1652
93866178	2850	2153	1661
93866338	2872	2139	1670
93866498	2869	2164	1655
93866658	2872	2151	1673
93866818	2860	2158	1656
93866978	2870	2137	1657
93867138	2867	2150	1667
93867298	2854	2145	1658
93867458	2883	2140	1639
93867618	2863	2158	1664
93867778	2873	2143	1670
93867938	2869	2149	1660
93868098	2869	2151	1652
93868258	2869	2144	1643
93868418	2862	2156	1655
93868578	2870	2140	1655
93868738	2881	2148	1651
93868898	2866	2141	1675
93869058	2870	2158	1654
93869218	2867	2147	1669
93869378	2865	2138	1653
93869538	2872	2151	1650
93869698	2868	2151	1660
93869858	2869	2153	1670
93870018	2854	2147	1653
93870178	2865	2152	1658
93870338	2868	2146	1660
93870498	2853	2147	1661
93870658	2855	2142	1661
93870818	2857	2153	1653
93870978	2851	2154	1654
93871138	2875	2148	1652
93871298	2863	2165	1665
93871458	2863	2154	1679
93871618	2852	2162	1671
93871778	2849	2151	1645
93871938	2874	2156	1651
93872098	2870	2156	1664
93872258	2856	2159	1652
93872418	2869	2140	1669
93872578	2853	2147	1656
93872738	2864	2158	1670
93872898	2849	2146	1666
93873058	2871	2157	1680
93873218	2871	2159	1661
93873378	2861	2134	1668
93873538	2866	2150	1651
93873698	2872	2146	1678
93873858	2854	2147	1660
93874018	2861	2159	1672
93874178	2871	2144	1668
93874338	2867	2154	1668
93874498	2859	2156	1655
93874658	2872	2151	1663
93874818	2872	2143	1661
93874978	2861	2154	1662
93875138	2868	2147	1663
93875298	2862	2152	1657
93875458	2873	2146	1653
93875618	2878	2140	1650
93875778	2879	2140	1653
93875938	2869	2148	1656
93876098	2866	2143	1645
93876258	2863	2152	1658
93876418	2874	2152	1658
93876578	2858	2150	1668
93876738	2857	2165	1659
93876898	2862	2158	1651
93877058	2872	2139	1636
93877218	2854	2157	1706
93877378	2875	2145	1654
93877538	2867	2149	1664
93877698	2870	2165	1665
93877858	2859	2137	1653
93878018	2875	2160	1657
93878178	2867	2163	1667
93878338	2852	2138	1657
93878498	2857	2159	1674
93878658	2868	2150	1666
93878818	2877	2140	1658
93878978	2868	2153	1656
93879138	2859	2149	1659
93879298	2872	2155	1647
93879458	2864	2135	1655
93879618	2864	2139	1677
93879778	2865	2161	1663
93879938	2859	2143	1664
93880098	2872	2146	1669
93880258	2868	2158	1657
93880418	2867	2151	1654
93880578	2867	2155	1661
93880738	2866	2157	1669
93880898	2869	2144	1655
93881058	2867	2144	1659
93881218	2863	2141	1675
93881378	2862	2157	1648
93881538	2864	2159	1669
93881698	2839	2168	1667
93881858	2873	2161	1663
93882018	2861	2168	1665
93882178	2856	2158	1677
93882338	2858	2161	1651
93882498	2864	2169	1644
93882658	2874	2148	1664
93882818	2862	2151	1652
93882978	2864	2143	1671
93883138	2864	2138	1658
93883298	2861	2147	1659
93883458	2868	2149	1659
93883618	2871	2151	1657
93883778	2867	2151	1647
93883938	2870	2150	1656
93884098	2859	2149	1660
93884258	2864	2141	1668
93884418	2864	2130	1660
93884578	2869	2131	1622
93884738	2867	2163	1648
93884898	2880	2160	1662
93885058	2846	2145	1644
93885218	2861	2134	1664
93885378	2861	2143	1656
93885538	2873	2128	1637
93885698	2860	2148	1668
93885858	2866	2154	1664
93886018	2848	2146	1678
93886178	2862	2144	1680
93886338	2857	2151	1676
93886498	2863	2142	1651
93886658	2874	2150	1650
93886818	2874	2156	1655
93886978	2858	2142	1658
93887138	2864	2161	1677
93887298	2867	2158	1661
93887458	2860	2143	1664
93887618	2861	2157	1653
93887778	2855	2159	1666
93887938	2866	2147	1662
93888098	2872	2146	1672
93888258	2866	2154	1651
93888418	2868	2128	1661
93888578	2862	2156	1656
93888738	2879	2136	1653
93888898	2858	2135	1662
93889058	2850	2152	1654
93889218	2872	2151	1656
93889378	2870	2149	1637
93889538	2868	2146	1664
93889698	2876	2143	1641
93889858	2854	2144	1671
93890018	2866	2148	1683
93890178	2866	2156	1667
93890338	2862	2148	1667
93890498	2864	2153	1644
93890658	2867	2155	1674
93890818	2867	2153	1663
93890978	2867	2145	1666
93891138	2861	2167	1659
93891298	2875	2139	1659
93891458	2868	2156	1661
93891618	2858	2124	1669
93891778	2870	2147	1671
93891938	2853	2154	1660
93892098	2871	2144	1663
93892258	2861	2152	1661
93892418	2866	2165	1669
93892578	2850	2147	1661
93892738	2861	2148	1658
93892898	2861	2160	1678
93893058	2859	2158	1673
93893218	2855	2149	1656
93893378	2878	2157	1668
93893538	2854	2145	1662
93893698	2864	2146	1650
93893858	2860	2140	1653
93894018	2862	2155	1656
93894178	2865	2152	1657
93894338	2863	2133	1666
93894498	2862	2146	1662
93894658	2874	2143	1660
93894818	2862	2163	1668
93894978	2861	2163	1667
93895138	2864	2143	1658
93895298	2871	2149	1663
93895458	2877	2163	1658
93895618	2865	2147	1666
93895778	2857	2159	1661
93895938	2870	2142	1655
93896098	2866	2162	1675
93896258	2860	2154	1652
93896418	2862	2149	1654
93896578	2851	2148	1651
93896738	2867	2157	1652
93896898	2858	2144	1656
93897058	2869	2158	1659
93897218	2864	2154	1664
93897378	2867	2149	1653
93897538	2871	2146	1654
93897698	2855	2150	1658
93897858	2867	2142	1661
93898018	2870	2156	1664
93898178	2863	2151	1670
93898338	2862	2145	1662
93898498	2875	2151	1668
93898658	2862	2143	1673
93898818	2864	2157	1661
93898978	2862	2146	1654
93899138	2859	2144	1670
93899298	2860	2158	1666
93899458	2870	2155	1668
93899618	2852	2146	1661
93899778	2873	2160	1656
93899938	2874	2142	1665
93900098	2864	2148	1659
93900258	2872	2139	1656
93900418	2879	2152	1659
93900578	2872	2154	1674
93900738	2857	2154	1661
93900898	2868	2154	1657
93901058	2870	2159	1680
93901218	2859	2146	1645
93901378	2866	2164	1660
93901538	2859	2156	1686
93901698	2866	2152	1658
93901858	2863	2154	1676
93902018	2867	2156	1674
93902178	2867	2138	1659
93902338	2874	2154	1668
93902498	2864	2145	1656
93902658	2862	2162	1666
93902818	2867	2151	1652
93902978	2862	2159	1658
93903138	2863	2153	1651
93903298	2872	2138	1656
93903458	2865	2140	1669
93903618	2862	2158	1655
93903778	2870	2145	1653
93903938	2860	2140	1651
93904098	2866	2146	1656
93904258	2860	2138	1654
93904418	2854	2154	1652
93904578	2857	2155	1668
93904738	2862	2138	1664
93904898	2869	2172	1634
93905058	2887	2146	1660
93905218	2852	2141	1656
93905378	2862	2158	1658
93905538	2905	2115	1651
93905698	2851	2149	1644
93905858	2856	2147	1669
93906018	2847	2100	1667
93906178	2864	2155	1668
93906338	2874	2139	1653
93906498	2869	2146	1654
93906658	2861	2138	1646
93906818	2868	2160	1672
93906978	2868	2157	1667
93907138	2865	2142	1644
93907298	2863	2146	1651
93907458	2864	2158	1658
93907618	2866	2160	1654
93907778	2875	2157	1659
93907938	2863	2150	1656
93908098	2867	2157	1661
93908258	2871	2152	1657
93908418	2869	2146	1661
93908578	2862	2153	1666
93908738	2865	2153	1670
93908898	2868	2157	1664
93909058	2871	2150	1659
93909218	2869	2149	1662
93909378	2860	2147	1663
93909538	2865	2160	1659
93909698	2863	2166	1657
93909858	2870	2160	1659
93910018	2851	2158	1667
93910178	2869	2155	1674
93910338	2863	2154	1665
93910498	2871	2161	1650
93910658	2875	2153	1679
93910818	2857	2150	1653
93910978	2862	2151	1661
93911138	2878	2155	1669
93911298	2859	2151	1653
93911458	2869	2156	1670
93911618	2859	2147	1661
93911778	2868	2161	1654
93911938	2865	2148	1665
93912098	2857	2146	1657
93912258	2870	2147	1654
93912418	2855	2149	1670
93912578	2873	2157	1656
93912738	2854	2148	1653
93912898	2880	2148	1669
93913058	2873	2152	1661
93913218	2872	2136	1674
93913378	2868	2149	1663
93913538	2865	2159	1669
93913698	2864	2142	1653
93913858	2867	2163	1664
93914018	2859	2153	1669
93914178	2864	2155	1660
93914338	2857	2142	1661
93914498	2881	2159	1678
93914658	2869	2148	1675
93914818	2857	2155	1662
93914978	2863	2160	1668
93915138	2856	2152	1672
93915298	2874	2155	1659
93915458	2879	2151	1667
93915618	2870	2152	1663
93915778	2866	2151	1665
93915938	2861	2162	1663
93916098	2881	2136	1663
93916258	2866	2156	1675
93916418	2865	2150	1651
93916578	2860	2148	1642
93916738	2862	2164	1668
93916898	2865	2154	1652
93917058	2875	2161	1664
93917218	2877	2152	1642
93917378	2866	2153	1663
93917538	2864	2150	1669
93917698	2859	2140	1673
93917858	2865	2159	1672
93918018	2868	2143	1666
93918178	2870	2148	1657
93918338	2876	2152	1662
93918498	2870	2144	1670
93918658	2868	2158	1659
93918818	2862	2149	1651
93918978	2866	2158	1655
93919138	2870	2140	1648
93919298	2866	2151	1673
93919458	2865	2142	1658
93919618	2868	2149	1666
93919778	2863	2148	1658
93919938	2859	2141	1667
93920098	2852	2146	1671
93920258	2868	2140	1663
93920418	2863	2144	1658
93920578	2874	2160	1655
93920738	2868	2142	1665
93920898	2878	2163	1649
93921058	2868	2142	1660
93921218	2878	2161	1665
93921378	2863	2154	1652
93921538	2873	2147	1660
93921698	2863	2137	1664
93921858	2856	2151	1660
93922018	2853	2158	1658
93922178	2858	2146	1657
93922338	2868	2156	1667
93922498	2874	2147	1658
93922658	2870	2151	1644
93922818	2851	2159	1654
93922978	2862	2150	1656
93923138	2868	2146	1662
93923298	2866	2150	1662
93923458	2870	2149	1661
93923618	2871	2155	1666
93923778	2860	2155	1659
93923938	2869	2155	1677
93924098	2857	2153	1664
93924258	2859	2158	1655
93924418	2861	2162	1654
93924578	2883	2141	1663
93924738	2862	2163	1656
93924898	2877	2155	1658
93925058	2861	2148	1660
93925218	2868	2157	1663
93925378	2824	2150	1647
93925538	2881	2151	1702
93925698	2854	2158	1663
93925858	2871	2150	1659
93926018	2855	2164	1632
93926178	2860	2151	1652
93926338	2867	2165	1662
93926498	2860	2154	1663
93926658	2862	2156	1664
93926818	2860	2162	1655
93926978	2820	2131	1676
93927138	2867	2164	1661
93927298	2864	2150	1650
93927458	2872	2148	1658
93927618	2865	2144	1661
93927778	2862	2159	1672
93927938	2872	2152	1662
93928098	2864	2153	1648
93928258	2860	2143	1655
93928418	2869	2160	1645
93928578	2867	2155	1665
93928738	2844	2150	1669
93928898	2864	2151	1663
93929058	2864	2160	1651
93929218	2879	2146	1657
93929378	2862	2138	1669
93929538	2858	2160	1683
93929698	2871	2144	1673
93929858	2859	2146	1655
93930018	2877	2151	1664
93930178	2867	2144	1651
93930338	2878	2147	1674
93930498	2857	2147	1664
93930658	2860	2144	1656
93930818	2865	2149	1663
93930978	2865	2163	1674
93931138	2847	2148	1672
93931298	2866	2157	1668
93931458	2850	2139	1657
93931618	2872	2157	1649
93931778	2867	2142	1658
93931938	2869	2148	1667
93932098	2870	2142	1663
93932258	2877	2151	1659
93932418	2871	2152	1653
93932578	2861	2164	1665
93932738	2867	2148	1661
93932898	2863	2145	1652
93933058	2860	2148	1649
93933218	2863	2158	1661
93933378	2864	2166	1660
93933538	2874	2147	1679
93933698	2865	2143	1676
93933858	2869	2158	1662
93934018	2856	2155	1653
93934178	2861	2155	1677
93934338	2866	2159	1651
93934498	2872	2147	1659
93934658	2873	2152	1653
93934818	2874	2153	1652
93934978	2866	2156	1653
93935138	2871	2162	1652
93935298	2863	2154	1664
93935458	2853	2159	1672
93935618	2865	2158	1662
93935778	2865	2155	1673
93935938	2855	2139	1662
93936098	2872	2144	1666
93936258	2863	2134	1660
93936418	2863	2152	1656
93936578	2876	2148	1658
93936738	2881	2152	1657
93936898	2874	2159	1660
93937058	2863	2152	1641
93937218	2855	2144	1659
93937378	2855	2151	1657
93937538	2873	2164	1674
93937698	2871	2157	1656
93937858	2874	2150	1666
93938018	2862	2148	1658
93938178	2873	2152	1667
93938338	2865	2147	1654
93938498	2868	2144	1659
93938658	2876	2152	1659
93938818	2856	2158	1658
93938978	2863	2164	1656
93939138	2867	2159	1658
93939298	2864	2146	1672
93939458	2871	2145	1671
93939618	2857	2155	1679
93939778	2861	2141	1646
93939938	2884	2148	1661
93940098	2869	2144	1668
93940258	2856	2172	1655
93940418	2877	2143	1652
93940578	2871	2147	1655
93940738	2866	2155	1668
93940898	2855	2157	1647
93941058	2861	2148	1646
93941218	2866	2157	1647
93941378	2860	2147	1649
93941538	2864	2143	1665
93941698	2876	2150	1667
93941858	2867	2151	1655
93942018	2869	2139	1671
93942178	2867	2147	1651
93942338	2859	2149	1654
93942498	2870	2149	1663
93942658	2874	2157	1670
93942818	2878	2145	1651
93942978	2867	2154	1663
93943138	2866	2151	1654
93943298	2864	2137	1664
93943458	2858	2165	1649
93943618	2861	2145	1664
93943778	2869	2148	1658
93943938	2865	2159	1665
93944098	2855	2157	1650
93944258	2864	2142	1651
93944418	2871	2150	1655
93944578	2872	2155	1673
93944738	2865	2153	1671
93944898	2875	2155	1663
93945058	2859	2153	1665
93945218	2866	2152	1668
93945378	2868	2147	1653
93945538	2865	2143	1655
93945698	2865	2141	1670
93945858	2881	2159	1656
93946018	2850	2171	1675
93946178	2870	2151	1666
93946338	2848	2134	1680
93946498	2869	2146	1665
93946658	2882	2139	1648
93946818	2847	2146	1668
93946978	2882	2156	1655
93947138	2863	2146	1657
93947298	2828	2146	1639
93947458	2861	2137	1673
93947618	2854	2150	1667
93947778	2870	2162	1652
93947938	2864	2151	1658
93948098	2864	2150	1666
93948258	2872	2149	1655
93948418	2863	2154	1658
93948578	2867	2150	1657
93948738	2852	2140	1643
93948898	2876	2146	1673
93949058	2871	2161	1667
93949218	2855	2151	1659
93949378	2870	2153	1657
93949538	2866	2154	1661
93949698	2870	2151	1646
93949858	2874	2150	1659
93950018	2865	2158	1659
93950178	2863	2148	1659
93950338	2862	2155	1651
93950498	2857	2151	1643
93950658	2867	2158	1668
93950818	2860	2152	1659
93950978	2870	2151	1660
93951138	2873	2152	1645
93951298	2872	2155	1663
93951458	2869	2148	1663
93951618	2869	2158	1656
93951778	2871	2158	1665
93951938	2860	2159	1667
93952098	2858	2151	1652
93952258	2862	2144	1660
93952418	2867	2149	1680
93952578	2867	2146	1669
93952738	2823	2153	1563
93952898	2824	2161	1598
93953058	2883	2139	1650
93953218	2836	2173	1745
93953378	2866	2172	1735
93953538	2864	2150	1681
93953698	2870	2150	1620
93953858	2858	2140	1606
93954018	2849	2147	1622
93954178	2888	2158	1686
93954338	2864	2154	1700
93954498	2868	2145	1687
93954658	2878	2146	1647
93954818	2875	2134	1661
93954978	2875	2132	1675
93955138	2851	2157	1679
93955298	2855	2154	1654
93955458	2869	2146	1647
93955618	2862	2152	1664
93955778	2859	2150	1686
93955938	2865	2161	1699
93956098	2872	2135	1680
93956258	2872	2149	1685
93956418	2875	2162	1678
93956578	2857	2158	1684
93956738	2860	2157	1672
93956898	2855	2166	1676
93957058	2861	2147	1662
93957218	2868	2154	1677
93957378	2856	2159	1663
93957538	2863	2162	1660
93957698	2866	2154	1645
93957858	2852	2145	1649
93958018	2857	2154	1672
93958178	2865	2144	1659
93958338	2875	2159	1667
93958498	2869	2137	1660
93958658	2860	2145	1657
93958818	2871	2153	1676
93958978	2866	2143	1654
93959138	2864	2149	1655
93959298	2868	2148	1663
93959458	2858	2148	1647
93959618	2862	2146	1667
93959778	2865	2159	1662
93959938	2860	2145	1651
93960098	2873	2151	1661
93960258	2864	2162	1667
93960418	2845	2145	1666
93960578	2871	2149	1647
93960738	2865	2150	1646
93960898	2861	2157	1667
93961058	2868	2145	1651
93961218	2862	2140	1667
93961378	2860	2161	1676
93961538	2861	2152	1656
93961698	2866	2151	1671
93961858	2864	2147	1665
93962018	2883	2151	1671
